,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,predictions,Norm_Food
187,0.3873239436619718,0.589247311827957,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,79.5,30.8
188,0.2964788732394366,0.5161290322580645,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,23.7
189,0.29577464788732394,0.5387096774193548,Thane West,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,80.0,23.7
190,0.3352112676056338,0.6129032258064516,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,26.8
191,0.3387323943661972,0.6236559139784946,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,27.1
192,0.39436619718309857,0.5698924731182796,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,78.0,30.8
193,0.3485915492957746,0.5483870967741935,Thane West,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1,80.0,27.9
194,0.20598591549295775,0.33602150537634407,Thane West,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,80.0,16.5
195,0.3908450704225352,0.6236559139784946,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,31.3
196,0.49295774647887325,0.8064516129032258,Thane West,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1,80.0,39.4
197,0.31690140845070425,0.4967741935483871,Thane West,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,80.0,25.4
198,0.30985915492957744,0.582258064516129,Thane West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,80.0,24.8
199,0.20598591549295775,0.27956989247311825,Thane West,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,80.0,16.5
200,0.29436616197183096,0.5,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,23.5
201,0.325,0.6612903225806451,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,26.0
202,0.22711267605633803,0.3279569892473118,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,18.2
