2021-06-06 16:20:19,b'@sanasjiihyo gn sunset bestie ! hope you had a good day today !!! &lt;3',b'sanachvs',b'S/HER!8teen'
2021-06-06 16:20:19,"b'@lindarchilders @Joanhussey1 Good one, Luv.\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'",b'DavidTMurry',b'In the mountains'
2021-06-06 16:20:19,"b'@froggyhanako Gm, aqui good'",b'ftRubiusFancy',b'Por aqu\xc3\xad '
2021-06-06 16:20:19,"b'@swag_onpt @espn @FirstTake Dame is not leaving Portland, especially for LA, Bron might have one good year left and\xe2\x80\xa6 https://t.co/5e7X8rlShW'",b'Dave15029346',b''
2021-06-06 16:20:19,b'@erirkia2photo Happy good.',b'latralejectseat',b'California'
2021-06-06 16:20:19,b'@mariiimaruuu Good times \xf0\x9f\x98\x94',b'laintrepida',b'Republic of Namjoon \xe2\x98\xbb'
2021-06-06 16:20:19,b'@agp_38 Apashe x Cherry Lena - Feeling Good',b'jota_808',"b'Havana, Cuba'"
2021-06-06 16:20:19,"b""@spnplvr oh that's so good to hear""",b'urmom11037',b'any/bun  || 14'
2021-06-06 16:20:19,b'@vilIainboo thats good :] im okay rn!',b'GnfMyBitch',b'\xe2\x99\xa1 she it\n\xe2\xa0\x80  vamp\n\xe2\xa0\x80no they'
2021-06-06 16:20:19,b'good morning everyone (i have been awake for a while im just tired',b'AN1PA1',b'preferred name in dn'
2021-06-06 16:20:19,b'Left Team Instinct in good Terms.',b'NyzzVFX',b''
2021-06-06 16:20:19,b'@VexedViewer Any show can make good world building over RWBY any day.',b'Graven131982',b'Puerto Rico '
2021-06-06 16:20:19,b'Today is a good day\n#PokemonGoCommunityDay https://t.co/TH7SqSx0N9',b'foxalbiazul',"b'Mountain Home, Arkansas'"
2021-06-06 16:20:18,b'@LogicTracer good night o7',b'Bakuretsu_69',b'VTuber Rabbit Hole'
2021-06-06 16:20:18,"b'Please let me look as good as Beyonc\xc3\xa9, Please let me look as good as Beyonc\xc3\xa9, Please let me look as good as Beyonc\xc3\xa9\xe2\x80\xa6 https://t.co/taNxru3VPG'",b'dommajal',b''
2021-06-06 16:20:18,"b'@gintxt aw that\xe2\x80\x99s good, I have just one week of school left and it\xe2\x80\x99s all exams so im pretty anxious for summer break, i\xe2\x80\x99ve missed youu'",b'faithhope457',b'she/her | minor '
2021-06-06 16:20:18,b'Act quick! \xf0\x9f\x92\xa8\n\nThe Royals Charities 50/50 Raffle presented by Edelman &amp; Thompson closes after the 6th inning of toda\xe2\x80\xa6 https://t.co/qZosgWnRYG',b'royalscharities',"b'Kansas City, Missouri'"
2021-06-06 16:20:18,b'good thing im not a horny person! unlike you people who watches l0licon and v*r3 hentai... \xf0\x9f\x98\xa8\xf0\x9f\x98\xa8 ew!!!',b'tffnysmnj',"b""gojo satoru's house"""
2021-06-06 16:20:18,b'@pedavi @MattWalshBlog You misspelled BLM. Have a good day!',b'tennut65',b''
2021-06-06 16:20:18,b'@hitch_on @KyleSta82786424 @simmonssteve I give up\nExept in winnipeg evererybody agree that the hit was dirty. The\xe2\x80\xa6 https://t.co/azpZl1KR1D',b'PatC7777',b''
2021-06-06 16:20:18,b'@CubbySteph @chozen_2 Not sure yet. It\xe2\x80\x99ll be good.',b'TacoAffcionado',b'Your butt'
2021-06-06 16:20:18,"b""@AgnesCallard I don't get why RD's tweet is attracting such ridicule. Generous interpretation: He read a book. He d\xe2\x80\xa6 https://t.co/KdXEGpiJHL""",b'twoculturesquiz',b''
2021-06-06 16:20:18,"b""I'm absolutely fine with gauging Westbrook's interest to sign in KC, making Callaway the odd man out and a good can\xe2\x80\xa6 https://t.co/11U3TslZCI""",b'ArrowheadFirst',b'United States'
2021-06-06 16:20:18,b'@EuropeElects Ok this is good news',b'YoussoufSL',b''
2021-06-06 16:20:18,"b'@3m13840986 One thing that I\xe2\x80\x99ve come to realise recently bro, if a person has no God to worship they will worship t\xe2\x80\xa6 https://t.co/r0pkDXWltJ'",b'hamzaalmemoni',b'SW LDN'
2021-06-06 16:20:18,b'@Rondinii Good luck bro\xf0\x9f\x92\xaf\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbe',b'TheAmeerHD',"b'Long Island, New York'"
2021-06-06 16:20:18,b'@Slick58793708 Good afternoon sexy x',b'New1Tan',b'Bristol '
2021-06-06 16:20:18,b'@wictoriavells Also you look great have a good day \xf0\x9f\x98\x8c\xf0\x9f\x98\x8d',b'rafalafaaa',"b'Claremont, CA'"
2021-06-06 16:20:18,b'@mtplug_grinder Idk that 14th pick lookin real good \xf0\x9f\x91\x80',b'd_snyder11',"b'New Jersey, USA'"
2021-06-06 16:20:18,b'#GOMA #SHIB #GOMA #DOGECOIN #DOGEKILLER\n\nThis project will go much further in the future because the team working i\xe2\x80\xa6 https://t.co/CZeo8fDqYN',b'ejaas_k07',b''
2021-06-06 16:20:18,b'@HYUCKZB0T GOOD NIGHT \xf0\x9f\xab\x82',b'hyckeis',b'\xca\x9a mark and haechan enjoyer \xc9\x9e '
2021-06-06 16:20:18,b'THEY LOOK SO GOOD????? https://t.co/xgjbcIEtj0',b'soshiflowers',b'she/her/ella'
2021-06-06 16:20:18,"b'@911Sii Instead, divert your thinking to good things in the future'",b'Alena72281438',b''
2021-06-06 16:20:18,b'@BTonyH4745878 @arcadeappIe its good but there far better',b'K4IFR',b'he / him '
2021-06-06 16:20:18,b'The AFC is getting much stronger than the NFC. Especially if Rodgers goes to Denver. Not even close. \n\nAFC good tea\xe2\x80\xa6 https://t.co/78GlM7bv18',b'Daytona55_',b'Nova '
2021-06-06 16:20:18,"b'Feel pretty happy today \xf0\x9f\x98\x8b cleaned up. Sorted my garden, done all washing. Made some scotch eggs and a calzone. Now\xe2\x80\xa6 https://t.co/eXrtG7JmLn'",b'TynerRicki',b'United Kingdom'
2021-06-06 16:20:18,b'@LauriePayne79 @ClockworkHamma @laurieee2 @flower525 @rick_rica @SteveDunfee @bethreamer @_mattfoster2010\xe2\x80\xa6 https://t.co/xEBQBohKXS',b'DonnaFins',"b'Florida, USA'"
2021-06-06 16:20:18,"b""Maybe it's a good thing we have to move out lmao https://t.co/izcCdztCjG""",b'JoshDiamandis',b''
2021-06-06 16:20:17,b'@FBallAnalysisYT @RapSheet And a good trade for the Falcons',b'HGaskins25',b''
2021-06-06 16:20:17,b'@SafemoonHank Good morning https://t.co/crvko74wQz',b'Crypto_Geronim0',"b'Niagara Falls, N.Y.'"
2021-06-06 16:20:17,b'@xCOONDOGGx hahaha thanks buddy i needed a good laugh',b'davethepatsfan1',b'Quincy Mass'
2021-06-06 16:20:17,"b'@GlitterBombX1 makes sense, good morning nut glitty!'",b'PistachioInANut',b'20\xe3\x83\xbb\xe2\x99\x82\xe3\x83\xbb\xf0\x9f\x87\xa8\xf0\x9f\x87\xb1 | Disc: Pistapi#0101'
2021-06-06 16:20:17,b'@AidsGadgets @MoRosement Key point: He started as no 10/LM in those matches which is his best position and where he\xe2\x80\xa6 https://t.co/GkjVJUTM4b',b'FCTotalFootball',b''
2021-06-06 16:20:17,"b""@LozzaFox Good to know that you're using exactly the same words as Nick Griffin \nYou should join his party, Mr Fox\xe2\x80\xa6 https://t.co/hn6qvT1z2A""",b'George_T_Truth',b''
2021-06-06 16:20:17,b'@Hanalalala3 @prodigalbright @DaniBright8 You have no idea how much I hate poetry and its interpretations. I am not\xe2\x80\xa6 https://t.co/9jWkekXOqc',b'bright_orchard',b'\xf0\x9f\x87\xb5\xf0\x9f\x87\xb1'
2021-06-06 16:20:17,b'Experiencing a lot of trauma at an early age definitely changes your perception on life. You see and experience eve\xe2\x80\xa6 https://t.co/FYTwHUGgp2',b'Norelleiam',"b'Los Angeles, CA'"
2021-06-06 16:20:17,"b""@johnnyk20001 Greg gave them a feel good curve, no one should have to feel bad about bad grades! It's not the liberal way!""",b'tweeting_dc',b'USA'
2021-06-06 16:20:17,"b'@ZakiHafifi Btw, Aimie posted kat HKL ke, that\xe2\x80\x99s good. Tp mesti busy giler time2 ni'",b'abul_h_johari',b'Malaysia'
2021-06-06 16:20:17,b'Ppl who can\xe2\x80\x99t dresss aggravatessss tf outta me cause why can\xe2\x80\x99t you put something together &amp; make it look good???',b'This4jodyyy',b''
2021-06-06 16:20:17,"b'@PissBoiling Told u to send me ur number and id face time u bro but ur a pussy simple as that, your boring fella yo\xe2\x80\xa6 https://t.co/PfjBiuHKcR'",b'RIZZ109',b'W.yorks'
2021-06-06 16:20:17,"b'Thank you for always staying happy, healthy and energetic.\n\nWe will always love you\n\nGood Mewnight @MSuppasit\xe2\x80\xa6 https://t.co/e3reCW0dRs'",b'MSuppasitEU',b'Europe'
2021-06-06 16:20:17,"b'@Prosperity704 @ShibainuCoin @ZooTokenio Just look at it, observe it on certik, observe it on coinmarketcap lol. 1\xe2\x80\xa6 https://t.co/lWPFQqzx6b'",b'Myke20987',b'Buckinghamshire'
2021-06-06 16:20:17,b'This looks so good \xf0\x9f\xa4\xa4\n\ntime to cook! https://t.co/2nBilpclAA',b'AM4BTS',b'OT7 \xe2\x80\xa2 BTSpopper \xe2\x80\xa2 she/they'
2021-06-06 16:20:17,b'@sam_scherer99 Good grief man.. it\xe2\x80\x99s so wild that people think guys should swing at that.',b'anthonydavisinc',b'The Bay via LA '
2021-06-06 16:20:17,b'@Heisenburgula Was good while it lasted.\n\nOn to the last act at London.',b'navinrajaram',"b'Bengaluru, India'"
2021-06-06 16:20:17,b'@miraebbi u have angered the jukyuists lmaaaoooo good luck \xe2\x99\xa1\xe2\x99\xa1',b'strawbrrycreme',b'19 \xe2\x80\xa2 they/she \xe2\x80\xa2 MST'
2021-06-06 16:20:17,b'good morning',b'SilverTigerrr',b''
2021-06-06 16:20:17,"b""Since there's a lot of discourse around wheels rn, I wanna say, wheels are a great tool in magic and are great for\xe2\x80\xa6 https://t.co/nYo6Db6RAp""",b'maagsauce',b''
2021-06-06 16:20:17,b'@cuppybean Good morning',b'AgelessAsh4',b'Usa'
2021-06-06 16:20:17,b'@choirgirlvenus ohhh yes thats actually a good way to approach it....maybe i shoukd start doing that too then',b'filmscully',b'helena madison'
2021-06-06 16:20:17,b'@JAEMLO13 good night',b'iovmarkie',b''
2021-06-06 16:20:17,"b'@whoknows0o0 @icaroboutalot @petermanning Awesome advice here and I would also add boys, especially boys \xe2\x80\x9chusky\xe2\x80\x9d ca\xe2\x80\xa6 https://t.co/XFYuVfTg1W'",b'trans_gaines',b''
2021-06-06 16:20:17,"b'@chaorongwong @garyvee Have a good day, Charles!'",b'K_Birkwood',b'UK'
2021-06-06 16:20:17,b'@alan_xwiesy @RollingStone Good for you. Off ya go.',b'namjoonanamcara',b'Somewhere only we know '
2021-06-06 16:20:17,b'@DrinkallJody @Femsta1 @Docstockk Ours was \xc2\xa345 and very good \xf0\x9f\x91\x8d',b'TallowWolves',b'Hier ist mein warum'
2021-06-06 16:20:17,b'@nyeonics @ryuzcf good enough \xf0\x9f\xa4\xa8',b'xoyongs',b'FiFTEEN '
2021-06-06 16:20:17,b'@Safewolftoken Good projects \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\n@Jayaelanudhine \n@Adrmdn2 \n@PutraGi16871370',b'dolardoing',b''
2021-06-06 16:20:16,b'@jaeems i slept good!!!',b'mrk__Iee',b'driving'
2021-06-06 16:20:16,b'@yehsbian VERY GOOD POINT',b'gravitren',b'\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 on tocobaga land (tampa)'
2021-06-06 16:20:16,"b'@_BabieMyeonKai omg good luck po ateee, wishing u the best po!'",b'shelovesdyo',b's/her +18'
2021-06-06 16:20:16,b'@karinaify the funny thing is it was on arab stan twt but she thought it was a good idea to tweet it in english to\xe2\x80\xa6 https://t.co/3AHGZRxriP',b'lovenyu',b'\xe2\x97\xa1\xcc\x88 she\xe3\x83\xbbher 16 '
2021-06-06 16:20:16,b'Who does really good butterfly locs in the 757 and is available today? My stylist had to cancel my appointment and I need my hair NOW! \xf0\x9f\x98\xad',b'iamamermaid__',b'on my throne in Atlantis'
2021-06-06 16:20:16,"b'@satoshisquirre1 @NickAdamsinUSA @theoprinse False. Some studies have shown encouraging trends, others no effect, s\xe2\x80\xa6 https://t.co/5I27jlCoOl'",b'Eyedahoan',"b'Boise, ID'"
2021-06-06 16:20:16,b'Good night \xf0\x9f\x8c\x83 https://t.co/CStiZAis6v',b'satyaganesh02',b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4\xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x9d\xa4\xef\xb8\x8f'
2021-06-06 16:20:16,b'I didn\xe2\x80\x99t follow instructions \xf0\x9f\x99\x84 Doesn\xe2\x80\x99t Bungie know that Titans can\xe2\x80\x99t read good?Going to retweet my fashion show submission correctly.',b'Pro_Superhero',"b'Los Angeles, CA'"
2021-06-06 16:20:16,"b'I love this account we friends but with all due respect he the type to wake up and start making pancakes and shit,\xe2\x80\xa6 https://t.co/dGTXrqZFlH'",b'2xgocrazy2',"b'Los Angeles, CA'"
2021-06-06 16:20:16,"b'@MoriartySub good night, f!'",b'mhyemu',b'selective'
2021-06-06 16:20:16,b'First party in over a year and it felt so good to be with people and laugh. Feeling grateful for those moments &amp; ex\xe2\x80\xa6 https://t.co/CJ5ukrKUsV',b'hajm_',b''
2021-06-06 16:20:16,b'@cuppybean good morning',b'space_lime1',"b'Rio de Janeiro, Brazil'"
2021-06-06 16:20:16,b'@TXT_members u look so good',b'cesyoong',b'\xe3\x81\x82\xe3\x81\xaa\xe3\x81\x9f\xe3\x81\xaf\xe6\xad\xa3\xe3\x81\x97\xe3\x81\x8f\xe3\x80\x81\xe5\xae\x8c\xe7\x92\xa7\xe3\x81\xa7\xe3\x80\x81\xe7\xbe\x8e\xe3\x81\x97\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82    she they'
2021-06-06 16:20:16,"b""@kureijiollie OLLIEYASUMI OLLIE!! I'm really really happy seeing you trying your best to sleep early lately!! I hop\xe2\x80\xa6 https://t.co/Bgj1zXxw57""",b'fssnow204',b''
2021-06-06 16:20:16,b'@Nognito_NGT Good project boss.\n@Jobboy78724991 \n@Jakaria33945429 \n@hr35186',b'MdShami08219903',b''
2021-06-06 16:20:16,"b""it's a good thing I got some balcony writing done this morning because it's now 91F outside and that is too hot.\xe2\x80\xa6 https://t.co/IVAJWLMzab""",b'LynneMonstr',b'the hot mess express'
2021-06-06 16:20:16,b'something abt miyeon watching cmbyn and only saying the soundtrack is good not even the movie is funny',b'miyeonent',b''
2021-06-06 16:20:16,b'06/06/1978.\nViene pubblicato il primo album omonimo dei THE CARS di Ric Ocasek.\nGood Times Roll:\xe2\x80\xa6 https://t.co/nFnuFQsnwM',b'MaxxGhe',"b'Toscana, Italia'"
2021-06-06 16:20:16,b'@tarvisscott_ I\xe2\x80\x99ve only heard AM and favorite worst nightmare in full I\xe2\x80\x99ve been listening to some songs from the ot\xe2\x80\xa6 https://t.co/iddBTPqP03',b'notleanin',b'He/him'
2021-06-06 16:20:16,b'@lordestalker good for him honestly',b'biIIiesIut',b'they!them '
2021-06-06 16:20:16,b'@rubysaway good morning bestieee',b'TYLERlNRED',b'+18  she/her | stop asian hate'
2021-06-06 16:20:16,b'I\xe2\x80\x99m eating this gouda and pear spiced chicken sausage and it\xe2\x80\x99s so FUCKING good!!!',b'TheHoneyGoat',b'Cocoyashi \xe2\x9a\x9c\xef\xb8\x8f'
2021-06-06 16:20:15,b'@SUNWI0_0I happy birthday allen! hope u have a good one \xf0\x9f\x92\x97\xf0\x9f\x92\x97\xf0\x9f\x92\x97 hugs hugs \xf0\x9f\x92\x97\xf0\x9f\xa4\x9f',b'B4EC0BIE',"b""she/they '02"""
2021-06-06 16:20:15,b'@CatmommaCheri @Misterneurotic1 @ChangeMyMindPlz My surgery did not go well. The Dr tried to put one new lens in wh\xe2\x80\xa6 https://t.co/9RkssX5DX6',b'RonWheeze',"b'Kingston, Ontario'"
2021-06-06 16:20:15,b'@alltheloveju_ it hurts too good \xf0\x9f\x98\xad\xf0\x9f\xa4\x9a\xf0\x9f\x8f\xbc',b'ftdtfran_',b'eroda'
2021-06-06 16:20:15,b'@DesignerErica27 @alirads55 @GovRonDeSantis @FLDEO @SenRickScott @marcorubio @RonDeSantisFL Yeah it will not turn o\xe2\x80\xa6 https://t.co/mHVj2tqAkn',b'purplediscomove',b''
2021-06-06 16:20:15,b'@crypex_token good project\n@meraj_ul_islam\n\n@fardul_islam\n\n@mdshohelislam22',b'Tan48075803',b''
2021-06-06 16:20:15,b'@mstry001 Good lord it\xe2\x80\x99s a joke I know',b'brettr527',"b'St Louis, MO'"
2021-06-06 16:20:15,b'good 4 u amor',b'__natthh_',b'\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88'
2021-06-06 16:20:15,"b'Wawa bread woman was a much, much better match. Clearly a different person in the face, but overall the match was good.'",b'DeaWatcher',b'In your head'
2021-06-06 16:20:15,b'Good*',b'tabbywink',b''
2021-06-06 16:20:15,b'@L4JM6MeGyNmjwoL Good evening Kattsu! \xf0\x9f\x98\x83',b'CommandoSCV',"b'California, USA'"
2021-06-06 16:20:15,b'That shift really tested my patience! I wanted to tell a customer off so badly! Patting me on the back to say thank\xe2\x80\xa6 https://t.co/WjDkWMsQcW',b'xLitaFan4Everx',b'United Kingdom'
2021-06-06 16:20:15,b'GOOD MORNING!!!! PRETTY FLOWERS AND EVEN PRETTIER BOYS THIS IS SO ON BRAND FOR MYSELF AND SVT I LOVE IT HERE!!!!!!!\xe2\x80\xa6 https://t.co/1wlsOrg7Uh',b'heartssleeves',b'24 \xe2\x80\xa2 she/her \xe2\x80\xa2 jjong \xe2\x98\xbe'
2021-06-06 16:20:15,"b'@AirdropDet This is really nice project, i hope this project become big one day, good luck!\n@insecxregirl\n@Boutsme\xe2\x80\xa6 https://t.co/qN0jjPQLxI'",b'Amir32172221',b''
2021-06-06 16:20:15,b'Project good https://t.co/7jMPbjWEBH',b'boerjang',b''
2021-06-06 16:20:15,b'I tip EVERYTIME I go eat idc where I eat at \xe2\x80\xa6 it makes me feel good . https://t.co/LQYWDy38gH',b'Juanyeamyanne',b''
2021-06-06 16:20:15,b'@ChuckGarfien Abreu needed a day...struggling lately especially in clutch situations takes a big toll on him. He wo\xe2\x80\xa6 https://t.co/hFzvcbVwoL',b'cgwrenn',"b'Chicago, IL'"
2021-06-06 16:20:15,"b""@hwangstasy That's good to hear, get rid of the negativity in your life\xf0\x9f\x92\x9b""",b'auslix',b'24 \xe2\x80\xa2 england'
2021-06-06 16:20:15,b'@Nognito_NGT Great project for crypto assets and I really like it. a team spirit that works hard and good cooperati\xe2\x80\xa6 https://t.co/2LJQ9Jwe2q',b'Tanvirahmed0140',"b'Dhaka, Bangladesh'"
2021-06-06 16:20:15,b'Jesse Puljujarvi is actually good says Bob McKenzie',b'OilersNewsBot',b''
2021-06-06 16:20:14,b'I\xe2\x80\x99m glad I got a workout before the afternoon. I feel good!',b'deadpngg',b'cwasong'
2021-06-06 16:20:14,"b""@DSFNet It's all good, brother. Thank you for checking in.""",b'dalehirt',"b'Redmond, WA'"
2021-06-06 16:20:14,b'Good morneiving \xf0\x9f\x98\x8b\xf0\x9f\x98\x8c',b'liiightgold',b'ok...'
2021-06-06 16:20:14,"b'I always fw Ryan Tanehill, now my man got a legit 1 receiver &amp; a good team, plus DH. He deserve it'",b'coldnxgga_',b'1 9 3 2 O'
2021-06-06 16:20:14,b'@BRotoFFMike @BRotoFFJason @BRotoFFTim All good brother! Hope you guys are having a great Sunday! \n\nDef gotta be th\xe2\x80\xa6 https://t.co/LI4L0sgr53',b'Asencio_BigWill',b'middletown/bronx ny'
2021-06-06 16:20:14,b'Ohoo good job TEAM LUNAR. Sending virtual hugs to TEAM SOLAR \xf0\x9f\x98\x9a\n\nD-DAY EXO COMEBACK\n\n\xf0\x9f\x8e\xac https://t.co/IyM9twAz4T\xe2\x80\xa6 https://t.co/mYbB4YbXV2',b'aeriy_aanana',b''
2021-06-06 16:20:14,"b""@304verse Happy birthday kr translation  \nThank you for doing GOD's job and keeping up the good work we love you https://t.co/1rqk17ohW4""",b'EadenHowsUrLife',b''
2021-06-06 16:20:14,b'Good morning ! https://t.co/jl5zDBCUIU',b'sablemuffler',b'modern && canon | she/her ic and ooc. | multiverse friendly | oc\xe2\x80\x99s welcomed | psd by muxisium on deviant art. | SMALL ACCOUNTS WELCOMED '
2021-06-06 16:20:14,b'@Sen_JoeManchin \xe2\x80\x9cThe only thing necessary for the triumph of evil is for good men to do nothing.\xe2\x80\x9d Your place in his\xe2\x80\xa6 https://t.co/A8G6W9R1ak',b'Atack329',"b'Cincinnati, Ohio'"
2021-06-06 16:20:14,b'I can\xe2\x80\x99t get over how good Dear Sputnik by txt is',b'unlostyoongi',b'23 | she/her'
2021-06-06 16:20:14,b'@IRussellCT I just think people who have the power to do good and are choosing not to deserve blame more than peopl\xe2\x80\xa6 https://t.co/eQlAuZX3l2',b'ALotOfOranges',"b'Connecticut, USA'"
2021-06-06 16:20:14,b'now that loki is canon genderfluid i hope they address it in a good way in the show and not in a shitty way\xf0\x9f\x99\x8f',b'somniaIand',b'in neverland\xf0\x9f\x8c\xb7 | carrd byf ^_^'
2021-06-06 16:20:14,b'@ENHYPEN_members u look so good thats so mean',b'byuragi',b'she her'
2021-06-06 16:20:14,b'good https://t.co/mUVah06ofU',b'TaylorMartha8',b''
2021-06-06 16:20:14,"b""@BobSinkerII It's not the journalists who care so much (Trump is good for clicks and engagement), it's #resist Dems\xe2\x80\xa6 https://t.co/1SXCrgSMvL""",b'Aseemru',"b'Tempe, AZ'"
2021-06-06 16:20:14,b'to all so what antis.... i wish u all a sense of good taste',b'davidtheeworld',"b'Buenos Aires, Argentina'"
2021-06-06 16:20:14,"b'@thenaynayshow Bring the termites into your house.  Your house will eventually collapse.\nGood time, short duration, then he\xe2\x80\x99ll forever.'",b'objuanquenove',b'United States'
2021-06-06 16:20:14,b'@Coopdizzle05 I\xe2\x80\x99m pretty unique. Agreed. I\xe2\x80\x99m against voter suppression and I think HR 1 is a bad bill. \n\nI do belie\xe2\x80\xa6 https://t.co/83G93ogLYo',b'RepRiggleman',"b'Nelson County, VA'"
2021-06-06 16:20:14,b'@GXChainGlobal Its alreqdy listed but underprice. Their blockchain has a lot of good potancial\n\n@starrk_001\xe2\x80\xa6 https://t.co/rbT1rVreid',b'4airdrophunter4',b''
2021-06-06 16:20:14,b'0 responses about how good my hair looks y\xe2\x80\x99all fake https://t.co/MnK2VBsJrw',b'swami_spanish',b''
2021-06-06 16:20:14,b'@emberbean_ Hello n good morning to you! \xf0\x9f\x98\x8a',b'ohnonononoyes',b'Cotswolds'
2021-06-06 16:20:14,b'of course.. the ost is good \xf0\x9f\x91\x80 https://t.co/BmO49eRfPS',b'CAPTAINJSY826',b''
2021-06-06 16:20:13,b'@LynneStactia I loved this man. He fought a good fight',b'CC78641327',b''
2021-06-06 16:20:13,b'@sammie_grace70 Good morning!! Looking so pretty!!',b'DianaSh64001589',b'NewYork'
2021-06-06 16:20:13,b'@VenisVJ @actorvijay Good night friend \xf0\x9f\xa5\xb0',b'RajkumarTweetss',"b'Virudhunagar, India'"
2021-06-06 16:20:13,b'Good Night Rashu\n#RashmikaMandanna \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x98\x9a https://t.co/B86nvyR29F',b'crushmika143',"b'Assam, India'"
2021-06-06 16:20:13,b'@axios Don\xe2\x80\x99t threaten me with a good time',b'Wmos77',"b'Los Angeles, CA'"
2021-06-06 16:20:13,b'Tannehill talk just be proving to me the \xe2\x80\x9cnarrative talk\xe2\x80\x9d yall hate from NBA fans happens on the NFL side too. No f\xe2\x80\xa6 https://t.co/jmgRUcoFDz',b'TheMikee1108',b''
2021-06-06 16:20:13,"b""@JoshEzzell @AllbrightNFL Can you please point to the part of the tweet where he says Tannehill doesn't throw a good deep ball?""",b'Pratticake',b''
2021-06-06 16:20:13,b'@Nognito_NGT good project \n@BdFfo \n@MdSaki16 \n@Noorrafi7',b'Akib9991',b''
2021-06-06 16:20:13,b'@redpandababys Good morning',b'dbtex2095',"b'El Paso, TX'"
2021-06-06 16:20:13,b'Good morning peeps \xf0\x9f\x92\x9c',b'Fook_Mii',"b'Painted Desert, MD'"
2021-06-06 16:20:13,b'@mike_Hall5 I was at dicks sporting good last Friday in kennesaw dey had yellow idk if they still got em doe',b'OGxGotti_',"b'Atlanta, GA'"
2021-06-06 16:20:13,b'I would be happy to come out of this offseason with these 5 as the starters. Defense wouldnt be good but like I sai\xe2\x80\xa6 https://t.co/fdI1mhxett',b'michael_stokley',b''
2021-06-06 16:20:13,b'@Jamie24272184 That looks like pretty good garden to me. \xf0\x9f\x98\x81',b'carllaw123',b''
2021-06-06 16:20:13,"b'Between May 5th and June 5th inclusive, 32 days, 9.4% of the US became fully vaccinated (32.7% to 42.1%)\n\nApril 3rd\xe2\x80\xa6 https://t.co/04fazNOAcy'",b'AdamSchiavone',"b'Park Slope, Brooklyn NYC'"
2021-06-06 16:20:13,b'@11jwoos good night vii',b'aiiurss',b'she/her'
2021-06-06 16:20:12,b'@seavey_zach good night &lt;33',b'zaynscriptedluv',b'liam !! LIAM...'
2021-06-06 16:20:12,b'Happy D-Day! Good time to watch Band of Brothers! https://t.co/BCvHQJH64T',b'FairestRunOfAll',"b'Carolina, Puerto Rico'"
2021-06-06 16:20:12,"b'@ELLMACKEY Good afternoon to you, my friend!'",b'JimStaples1',"b'Massachusetts, USA'"
2021-06-06 16:20:12,"b'@Zenandshiit @Pontifex Good thing we have record off Catholic ""church"" abuses dating from the 11th century then, he\xe2\x80\xa6 https://t.co/xt1fEfmy0T'",b'WriterWriter',b'This Planet'
2021-06-06 16:20:12,b'good 4 u you look happy n healthy ~',b'esbubbleteh',b'neo city \xe2\x99\xa1 | she/her '
2021-06-06 16:20:12,"b'https://t.co/kxmWu8OB31\n\nhttps://t.co/ZgIJkJMZMG\n\nFeels good to be the God of mein Schatz, Scharnhorst! https://t.co/JaQlIU66lf'",b'SinXv89',b''
2021-06-06 16:20:12,b'I would expect a country named Turkey to have good food tbf https://t.co/gL38ZcQSMa',b'demariusutd',b''
2021-06-06 16:20:12,b'Sonic says: Crypto is no good!',b'derickenbacker',b''
2021-06-06 16:20:12,"b""060721 | ENG TRANS\n\nThis is Sunoo's selca collection after a long time. Haha\nI haven't been able to post selcas oft\xe2\x80\xa6 https://t.co/vEEF7ugC70""",b'enhypencebuph',"b'Cebu City, Central Visayas'"
2021-06-06 16:20:12,b'@dreaadzz Long as you don\xe2\x80\x99t have that team to operate that offense we good',b'BRRROOOWWWN',"b'Dallas, TX'"
2021-06-06 16:20:12,b'@SkySportsNews Good',b'leedarrellirwin',"b'Bristol, England'"
2021-06-06 16:20:12,b'@klinkhart @the2ndhop Ah ok. Good luck to them.',b'soapachu',b'London & Liverpool'
2021-06-06 16:20:12,"b'@ForScherzer31 @BillSchitmann @VCUBaseball Regardless of who they\xe2\x80\x99ve played, good or bad teams, 22 wins in a row is\xe2\x80\xa6 https://t.co/aLLrbvFqsu'",b'jacksonaward2',b'earth'
2021-06-06 16:20:12,"b""@Hectorisfunny Oh I can imagine that pairing, and it's good. Roll on Friday!""",b'avatastic',b'48\xc2\xb052.6\xe2\x80\xb2S 123\xc2\xb023.6\xe2\x80\xb2W'
